feature_set,run,scenario,training_seed,classifier_left,classifier_right,matched_flows,agreement_percentage,cohen_kappa,agreement_with_ensemble
6,seed181081,DNSAmplification,181081,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed181081,DNSAmplification,181081,hybrid,rf,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,181081,hybrid,xgboost,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,181081,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,181081,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,181081,rf,xgboost,60,100.0,1.0,not applicable
6,seed181081,DNSAmplification,206369,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed181081,DNSAmplification,206369,hybrid,rf,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,206369,hybrid,xgboost,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,206369,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,206369,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,206369,rf,xgboost,60,100.0,1.0,not applicable
6,seed181081,DNSAmplification,231701,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed181081,DNSAmplification,231701,hybrid,rf,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,231701,hybrid,xgboost,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,231701,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,231701,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,231701,rf,xgboost,60,100.0,1.0,not applicable
6,seed181081,DNSAmplification,257053,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed181081,DNSAmplification,257053,hybrid,rf,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,257053,hybrid,xgboost,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,257053,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,257053,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,257053,rf,xgboost,60,100.0,1.0,not applicable
6,seed181081,DNSAmplification,282427,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed181081,DNSAmplification,282427,hybrid,rf,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,282427,hybrid,xgboost,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,282427,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,282427,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,282427,rf,xgboost,60,100.0,1.0,not applicable
6,seed181081,DNSAmplification,307759,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed181081,DNSAmplification,307759,hybrid,rf,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,307759,hybrid,xgboost,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,307759,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,307759,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,307759,rf,xgboost,60,100.0,1.0,not applicable
6,seed181081,DNSAmplification,333019,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed181081,DNSAmplification,333019,hybrid,rf,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,333019,hybrid,xgboost,60,100.0,1.0,100.0
6,seed181081,DNSAmplification,333019,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,333019,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed181081,DNSAmplification,333019,rf,xgboost,60,100.0,1.0,not applicable
6,seed181081,Normal,104729,hybrid,mlp,50,100.0,not estimable,100.0
6,seed181081,Normal,104729,hybrid,rf,50,100.0,not estimable,100.0
6,seed181081,Normal,104729,hybrid,xgboost,50,100.0,not estimable,100.0
6,seed181081,Normal,104729,mlp,rf,50,100.0,not estimable,not applicable
6,seed181081,Normal,104729,mlp,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,104729,rf,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,130363,hybrid,mlp,50,100.0,not estimable,100.0
6,seed181081,Normal,130363,hybrid,rf,50,100.0,not estimable,100.0
6,seed181081,Normal,130363,hybrid,xgboost,50,100.0,not estimable,100.0
6,seed181081,Normal,130363,mlp,rf,50,100.0,not estimable,not applicable
6,seed181081,Normal,130363,mlp,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,130363,rf,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,155921,hybrid,mlp,50,100.0,not estimable,100.0
6,seed181081,Normal,155921,hybrid,rf,50,100.0,not estimable,100.0
6,seed181081,Normal,155921,hybrid,xgboost,50,100.0,not estimable,100.0
6,seed181081,Normal,155921,mlp,rf,50,100.0,not estimable,not applicable
6,seed181081,Normal,155921,mlp,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,155921,rf,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,181081,hybrid,mlp,50,100.0,not estimable,100.0
6,seed181081,Normal,181081,hybrid,rf,50,100.0,not estimable,100.0
6,seed181081,Normal,181081,hybrid,xgboost,50,100.0,not estimable,100.0
6,seed181081,Normal,181081,mlp,rf,50,100.0,not estimable,not applicable
6,seed181081,Normal,181081,mlp,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,181081,rf,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,206369,hybrid,mlp,50,100.0,not estimable,100.0
6,seed181081,Normal,206369,hybrid,rf,50,100.0,not estimable,100.0
6,seed181081,Normal,206369,hybrid,xgboost,50,100.0,not estimable,100.0
6,seed181081,Normal,206369,mlp,rf,50,100.0,not estimable,not applicable
6,seed181081,Normal,206369,mlp,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,206369,rf,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,231701,hybrid,mlp,50,100.0,not estimable,100.0
6,seed181081,Normal,231701,hybrid,rf,50,100.0,not estimable,100.0
6,seed181081,Normal,231701,hybrid,xgboost,50,100.0,not estimable,100.0
6,seed181081,Normal,231701,mlp,rf,50,100.0,not estimable,not applicable
6,seed181081,Normal,231701,mlp,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,231701,rf,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,257053,hybrid,mlp,50,100.0,not estimable,100.0
6,seed181081,Normal,257053,hybrid,rf,50,100.0,not estimable,100.0
6,seed181081,Normal,257053,hybrid,xgboost,50,100.0,not estimable,100.0
6,seed181081,Normal,257053,mlp,rf,50,100.0,not estimable,not applicable
6,seed181081,Normal,257053,mlp,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,257053,rf,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,282427,hybrid,mlp,50,100.0,not estimable,100.0
6,seed181081,Normal,282427,hybrid,rf,50,100.0,not estimable,100.0
6,seed181081,Normal,282427,hybrid,xgboost,50,100.0,not estimable,100.0
6,seed181081,Normal,282427,mlp,rf,50,100.0,not estimable,not applicable
6,seed181081,Normal,282427,mlp,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,282427,rf,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,307759,hybrid,mlp,50,100.0,not estimable,100.0
6,seed181081,Normal,307759,hybrid,rf,50,100.0,not estimable,100.0
6,seed181081,Normal,307759,hybrid,xgboost,50,100.0,not estimable,100.0
6,seed181081,Normal,307759,mlp,rf,50,100.0,not estimable,not applicable
6,seed181081,Normal,307759,mlp,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,307759,rf,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,333019,hybrid,mlp,50,100.0,not estimable,100.0
6,seed181081,Normal,333019,hybrid,rf,50,100.0,not estimable,100.0
6,seed181081,Normal,333019,hybrid,xgboost,50,100.0,not estimable,100.0
6,seed181081,Normal,333019,mlp,rf,50,100.0,not estimable,not applicable
6,seed181081,Normal,333019,mlp,xgboost,50,100.0,not estimable,not applicable
6,seed181081,Normal,333019,rf,xgboost,50,100.0,not estimable,not applicable
6,seed181081,SYNFlood,104729,hybrid,mlp,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,104729,hybrid,rf,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,104729,hybrid,xgboost,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,104729,mlp,rf,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,104729,mlp,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,104729,rf,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,130363,hybrid,mlp,850,52.94117647058824,0.0,52.94117647058824
6,seed181081,SYNFlood,130363,hybrid,rf,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,130363,hybrid,xgboost,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,130363,mlp,rf,850,52.94117647058824,0.0,not applicable
6,seed181081,SYNFlood,130363,mlp,xgboost,850,52.94117647058824,0.0,not applicable
6,seed181081,SYNFlood,130363,rf,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,155921,hybrid,mlp,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,155921,hybrid,rf,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,155921,hybrid,xgboost,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,155921,mlp,rf,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,155921,mlp,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,155921,rf,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,181081,hybrid,mlp,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,181081,hybrid,rf,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,181081,hybrid,xgboost,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,181081,mlp,rf,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,181081,mlp,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,181081,rf,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,206369,hybrid,mlp,850,53.05882352941177,0.0,53.05882352941177
6,seed181081,SYNFlood,206369,hybrid,rf,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,206369,hybrid,xgboost,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,206369,mlp,rf,850,53.05882352941177,0.0,not applicable
6,seed181081,SYNFlood,206369,mlp,xgboost,850,53.05882352941177,0.0,not applicable
6,seed181081,SYNFlood,206369,rf,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,231701,hybrid,mlp,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,231701,hybrid,rf,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,231701,hybrid,xgboost,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,231701,mlp,rf,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,231701,mlp,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,231701,rf,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,257053,hybrid,mlp,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,257053,hybrid,rf,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,257053,hybrid,xgboost,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,257053,mlp,rf,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,257053,mlp,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,257053,rf,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,282427,hybrid,mlp,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,282427,hybrid,rf,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,282427,hybrid,xgboost,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,282427,mlp,rf,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,282427,mlp,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,282427,rf,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,307759,hybrid,mlp,850,99.88235294117646,0.0,99.88235294117646
6,seed181081,SYNFlood,307759,hybrid,rf,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,307759,hybrid,xgboost,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,307759,mlp,rf,850,99.88235294117646,0.0,not applicable
6,seed181081,SYNFlood,307759,mlp,xgboost,850,99.88235294117646,0.0,not applicable
6,seed181081,SYNFlood,307759,rf,xgboost,850,100.0,not estimable,not applicable
6,seed181081,SYNFlood,333019,hybrid,mlp,850,99.76470588235294,0.0,99.76470588235294
6,seed181081,SYNFlood,333019,hybrid,rf,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,333019,hybrid,xgboost,850,100.0,not estimable,100.0
6,seed181081,SYNFlood,333019,mlp,rf,850,99.76470588235294,0.0,not applicable
6,seed181081,SYNFlood,333019,mlp,xgboost,850,99.76470588235294,0.0,not applicable
6,seed181081,SYNFlood,333019,rf,xgboost,850,100.0,not estimable,not applicable
6,seed181081,UDPFlood,104729,hybrid,mlp,70,71.42857142857143,0.0,71.42857142857143
6,seed181081,UDPFlood,104729,hybrid,rf,70,100.0,1.0,100.0
6,seed181081,UDPFlood,104729,hybrid,xgboost,70,100.0,1.0,100.0
6,seed181081,UDPFlood,104729,mlp,rf,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,104729,mlp,xgboost,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,104729,rf,xgboost,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,130363,hybrid,mlp,70,71.42857142857143,0.0,71.42857142857143
6,seed181081,UDPFlood,130363,hybrid,rf,70,100.0,1.0,100.0
6,seed181081,UDPFlood,130363,hybrid,xgboost,70,100.0,1.0,100.0
6,seed181081,UDPFlood,130363,mlp,rf,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,130363,mlp,xgboost,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,130363,rf,xgboost,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,155921,hybrid,mlp,70,71.42857142857143,0.0,71.42857142857143
6,seed181081,UDPFlood,155921,hybrid,rf,70,100.0,1.0,100.0
6,seed181081,UDPFlood,155921,hybrid,xgboost,70,100.0,1.0,100.0
6,seed181081,UDPFlood,155921,mlp,rf,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,155921,mlp,xgboost,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,155921,rf,xgboost,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,181081,hybrid,mlp,70,71.42857142857143,0.0,71.42857142857143
6,seed181081,UDPFlood,181081,hybrid,rf,70,100.0,1.0,100.0
6,seed181081,UDPFlood,181081,hybrid,xgboost,70,100.0,1.0,100.0
6,seed181081,UDPFlood,181081,mlp,rf,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,181081,mlp,xgboost,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,181081,rf,xgboost,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,206369,hybrid,mlp,70,100.0,1.0,100.0
6,seed181081,UDPFlood,206369,hybrid,rf,70,100.0,1.0,100.0
6,seed181081,UDPFlood,206369,hybrid,xgboost,70,100.0,1.0,100.0
6,seed181081,UDPFlood,206369,mlp,rf,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,206369,mlp,xgboost,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,206369,rf,xgboost,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,231701,hybrid,mlp,70,71.42857142857143,0.0,71.42857142857143
6,seed181081,UDPFlood,231701,hybrid,rf,70,100.0,1.0,100.0
6,seed181081,UDPFlood,231701,hybrid,xgboost,70,100.0,1.0,100.0
6,seed181081,UDPFlood,231701,mlp,rf,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,231701,mlp,xgboost,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,231701,rf,xgboost,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,257053,hybrid,mlp,70,71.42857142857143,0.0,71.42857142857143
6,seed181081,UDPFlood,257053,hybrid,rf,70,100.0,1.0,100.0
6,seed181081,UDPFlood,257053,hybrid,xgboost,70,100.0,1.0,100.0
6,seed181081,UDPFlood,257053,mlp,rf,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,257053,mlp,xgboost,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,257053,rf,xgboost,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,282427,hybrid,mlp,70,71.42857142857143,0.0,71.42857142857143
6,seed181081,UDPFlood,282427,hybrid,rf,70,100.0,1.0,100.0
6,seed181081,UDPFlood,282427,hybrid,xgboost,70,100.0,1.0,100.0
6,seed181081,UDPFlood,282427,mlp,rf,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,282427,mlp,xgboost,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,282427,rf,xgboost,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,307759,hybrid,mlp,70,71.42857142857143,0.0,71.42857142857143
6,seed181081,UDPFlood,307759,hybrid,rf,70,100.0,1.0,100.0
6,seed181081,UDPFlood,307759,hybrid,xgboost,70,100.0,1.0,100.0
6,seed181081,UDPFlood,307759,mlp,rf,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,307759,mlp,xgboost,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,307759,rf,xgboost,70,100.0,1.0,not applicable
6,seed181081,UDPFlood,333019,hybrid,mlp,70,71.42857142857143,0.0,71.42857142857143
6,seed181081,UDPFlood,333019,hybrid,rf,70,100.0,1.0,100.0
6,seed181081,UDPFlood,333019,hybrid,xgboost,70,100.0,1.0,100.0
6,seed181081,UDPFlood,333019,mlp,rf,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,333019,mlp,xgboost,70,71.42857142857143,0.0,not applicable
6,seed181081,UDPFlood,333019,rf,xgboost,70,100.0,1.0,not applicable
6,seed206369,DNSAmplification,104729,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed206369,DNSAmplification,104729,hybrid,rf,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,104729,hybrid,xgboost,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,104729,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,104729,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,104729,rf,xgboost,60,100.0,1.0,not applicable
6,seed206369,DNSAmplification,130363,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed206369,DNSAmplification,130363,hybrid,rf,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,130363,hybrid,xgboost,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,130363,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,130363,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,130363,rf,xgboost,60,100.0,1.0,not applicable
6,seed206369,DNSAmplification,155921,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed206369,DNSAmplification,155921,hybrid,rf,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,155921,hybrid,xgboost,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,155921,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,155921,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,155921,rf,xgboost,60,100.0,1.0,not applicable
6,seed206369,DNSAmplification,181081,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed206369,DNSAmplification,181081,hybrid,rf,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,181081,hybrid,xgboost,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,181081,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,181081,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,181081,rf,xgboost,60,100.0,1.0,not applicable
6,seed206369,DNSAmplification,206369,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed206369,DNSAmplification,206369,hybrid,rf,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,206369,hybrid,xgboost,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,206369,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,206369,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,206369,rf,xgboost,60,100.0,1.0,not applicable
6,seed206369,DNSAmplification,231701,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed206369,DNSAmplification,231701,hybrid,rf,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,231701,hybrid,xgboost,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,231701,mlp,rf,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,231701,mlp,xgboost,60,83.33333333333334,0.0,not applicable
6,seed206369,DNSAmplification,231701,rf,xgboost,60,100.0,1.0,not applicable
6,seed206369,DNSAmplification,257053,hybrid,mlp,60,83.33333333333334,0.0,83.33333333333334
6,seed206369,DNSAmplification,257053,hybrid,rf,60,100.0,1.0,100.0
6,seed206369,DNSAmplification,257053,hybrid,xgboost,60,100.0,1.0,100.0
